STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,COMMENT_TS,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IDA,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,IDA total,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,0.1686780475230697,0.16910417729691954,0.1695159775507002,0.1699266037666197,0.20543627316546562,0.18188127610220423,0.18245576522878304,0.18305554328377138,0.18362143081851137,0.3437032890563183,0.3561442892814886,0.37889753846586866,0.4063917543256155,0.42857095864923145,0.47044070188359793,0.4575172325863999,0.4562006874240037,0.483630089298507,0.5129685775817693,0.5366138784038877,0.5650217258389265,0.5836250568359963,0.6072503671774185,0.6496972835611053,0.6774129616144243,0.7198904665166825,0.7475287414872471,0.7920632940219092,0.8420768261830847,0.9147363758235736,0.97618356692891,1.0269950650440083,1.0970784636053532,1.1726812689443873,1.2491708221570614,1.312246123361771,1.4240494915488209,1.5425015322836368,1.6715255862994562,1.7962750803787515,1.938837780980171,1.99179227046725,2.01044537256017,2.107824430703756,2.0730638033929587,1.988410433941669,1.9389899259642032,1.887939969441197,1.7485165818536061,1.6,1.5,1.4,1.4,1.5,1.4,1.3,1.3,1.2,1.1
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MNE,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Montenegro,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,26.5,27.8,27.5,27.2,27.0,27.0,26.8,26.7,26.1,24.6,23.7,24.5,28.1,30.8,31.5,31.4,31.0,30.0,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BRB,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Barbados,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,2.981294345,3.00156,3.00156,3.00156,3.00156,4.54407768,4.58811,4.58811,4.58811,4.58811,7.739118547,7.82014,7.82014,7.82014,7.82014,10.94580922,11.66134507,12.54210676,12.9632802,13.38107429,13.62087596,13.72759969,14.93885981,16.34165549,17.89892645,18.80028382,20.00696675,21.27939255,22.98907877,25.55002918,27.9,30.1,30.8,31.6,32.6,34.4,36.8,41.3,43.1,43.8,47.3,49.1,50.4,50.4,50.8,50.2,49.7,49.5,49.5,49.5,50.0,50.9,51.8,53.6,48.8,53.6,50.0,43.0,45.6,45.5,45.4,42.9,43.0,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LMC,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Lower middle income,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,0.13112188279310985,0.13128725004738678,0.13163064902481,0.13195827422745315,0.13228491067764125,0.16370180694449263,0.17606850462766255,0.17640299750959376,0.17672237040865185,0.17700278448966342,0.23522148828745632,0.21645978114956,0.21668521432406,0.21690639069636392,0.2171150159338136,0.3324088646162104,0.3523994545671002,0.37792050903638,0.39758242926023357,0.41841488169469276,0.4371543394696552,0.4620161572616811,0.48259179503311816,0.5108721188701257,0.5382537912108855,0.5805924753227295,0.62209896074444,0.6508484234218112,0.686617508844969,0.7406192293948514,0.7905583479673167,0.8683373497635081,0.9520691693383319,1.0679763604224572,1.215938248640478,1.3907335192840784,1.5902304348219969,1.814581559112346,2.0853838731000707,2.405718966597408,2.7494126566863355,3.0984368772164346,3.3094172162085522,3.3817978992197397,3.844030033978203,3.7699786236097865,3.639078216920569,3.730932800881017,3.84373145458358,3.910047656358491,3.5991766611549147,3.222027767539405,3.0539035390376186,2.7295570835919847,2.545144651414452,2.4,2.3,2.2,2.2,2.1,2.1,2.2,2.3,2.4,2.7
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MUS,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Mauritius,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,0.89362375,0.91618,0.91618,0.91618,0.91618,1.212715587,1.22132,1.22132,1.22132,1.22132,1.350534142,1.35654,1.35654,1.35654,1.35654,1.737491726,1.721904626,1.842480719,2.154055528,2.388849765,2.474381195,2.56649268,2.970200452,3.163827655,3.492891384,3.859445938,4.025685545,4.502243278,4.686798267,4.883649454,5.1,5.8,7.11,9.44,11.3,12.8,15.7,18.8,20.5,21.3,23.1,25.0,25.8,28.0,28.3,28.4,28.3,28.4,28.5,29.3,30.2,29.1,27.1,28.1,28.8,29.4,30.2,32.0,33.7,35.7,37.3,36.7,36.2,36.4,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BIH,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Bosnia and Herzegovina,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2,15.4,6.71,6.4,7.03,7.54,8.15,8.91,18.8,20.3,21.6,22.4,23.0,23.7,24.3,26.5,26.1,25.7,26.2,25.5,25.3,24.7,23.8,22.3,22.6,22.1,21.9,21.8,21.4,21.2,20.3,19.3,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IDN,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Indonesia,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,0.09375345,0.0944285,0.0944285,0.0944285,0.0944285,0.119615016,0.120678,0.120678,0.120678,0.120678,0.124101356,0.124572,0.124572,0.124572,0.124572,0.158139561,0.163097181,0.174813077,0.194759733,0.219153526,0.253615444,0.281623914,0.30629589,0.316928688,0.330250428,0.363320976,0.400436283,0.440274261,0.471734352,0.482714718,0.581,0.693,0.869,0.964,1.25,1.65,2.06,2.41,2.66,2.85,3.08,3.29,3.49,3.58,4.55,5.85,6.33,8.24,12.6,14.3,16.6,15.5,15.0,12.0,10.1,3.96,4.06,4.13,3.08,3.55,3.52,3.26,3.02,3.26,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LAC,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Latin America & Caribbean (excluding high income),Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1.4777375986807275,1.4643432972459391,1.4588605578644507,1.453387956484586,1.4479615109510828,1.5450581991959527,1.5607975959537037,1.555669115201966,1.5507092671450808,1.5460113972023724,1.9228488292975308,1.92591017459619,1.9224640183981434,1.919187941413426,1.9159215147925592,2.6809077607127216,2.8194205346131977,3.0815430310507512,3.3752044888584964,3.6172771378295936,3.851843843688786,3.993618983461153,4.232387152429483,4.342022940824604,4.596083907307274,4.814144131150967,4.9358920482187925,5.122634798749499,5.353546515494024,5.564338443395421,5.859567631274988,6.203297038760167,6.694028249367895,7.151908597630343,7.885744639300605,8.459825032884954,9.23641276270523,10.112184661838263,11.126763607151132,12.519638807104362,14.293354204344206,15.919777382319626,16.32883551531907,16.83195267183999,17.232368017734217,17.64994524651207,17.494201359822235,17.615155223903333,18.012763803689765,17.69927249834876,17.527233887282204,17.550453459995374,17.72454859004076,17.349370496420235,16.95659939301031,17.01537546757997,16.8313031694527,16.24955204200602,15.79918123714359,14.444298571827328,14.2,13.9,13.5,13.4,12.6
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,YEM,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,"Yemen, Rep.",Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,0.184248932,0.253654462,0.393110333,0.487223747,0.545743536,0.61145693,0.6491855,0.681226728,0.70475759,0.720924412,0.897,0.907,0.957,1.04,1.07,1.12,1.18,1.23,1.35,1.49,1.77,2.09,2.6,3.23,3.61,3.96,4.11,4.2,3.83,3.85,3.91,3.9,3.88,3.9,3.87,3.67,3.63,3.6,,3.53,3.43,1.96,1.9,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PRK,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,"Korea, Dem. People's Rep.",Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,2.663631831,2.625339758,2.587256921,2.549324587,2.512071382,2.475558318,2.439623586,2.37,2.33,2.3,2.27,2.23,2.21,2.18,2.16,2.14,2.13,2.11,3.61,3.83,4.07,4.12,4.1,4.08,4.79,4.76,4.74,4.72,4.7,4.68,4.66,4.64,4.61,4.59,4.57,,4.53,4.51,4.5,4.48,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAS,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,East Asia & Pacific,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,3.1051980948620455,3.2692357244863812,3.3930740098583003,3.5301646896858547,3.675871552881971,3.908802110808999,3.9958729405810365,3.917231397610659,4.0401930575817255,4.169930093077001,4.324927973952996,4.491120578480747,4.645420371557237,4.889284423913741,5.142530279316934,5.408677220348534,5.677534485761107,6.001657373871481,6.485621012774433,7.242836990724559,8.173618520988322,9.168226261213471,10.166825948837571,10.883195658474031,12.215942949254327,14.017753922997167,15.702642901870112,17.299095872333,19.480319675170023,21.93783852129063,24.147712054265018,24.142583273625327,24.016462428815743,23.281462639368257,23.288274548570435,22.38968984870127,21.534019078098954,20.962522230472313,19.85337642649206,18.504156682914854,16.8,15.6,15.1,14.6,14.3,13.7,13.6,13.4,13.3,12.6
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BOL,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Bolivia,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,2.355263727,2.421972407,2.471992707,2.450732115,2.522726597,2.48598807,2.449776395,2.465655293,2.429368766,2.445367692,2.56,2.8,2.8,3.06,3.14,3.14,4.35,4.71,5.44,5.94,5.93,5.99,6.64,6.74,6.79,6.9,7.0,7.0,8.01,8.03,8.36,8.49,8.37,8.19,8.08,8.0,7.76,7.5,6.19,5.59,5.06,4.61,3.93,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SLE,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Sierra Leone,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,0.107118373,0.107646,0.107646,0.107646,0.107646,,0.107646,0.107646,0.107646,0.107646,,,,,,0.34001717,0.334583609,0.343383401,0.353898588,0.399589555,0.338452438,0.392930683,0.320426276,0.311867175,0.309196752,0.316,0.319,0.332,0.348,0.378,0.398,0.409,0.409,0.405,0.422,0.429,0.485,0.483,0.489,0.495,0.505,0.516,0.527,0.534,0.542,0.225,0.25,0.275,0.238,0.24,0.242,0.236,0.23,0.0576,0.00616,0.00239,0.00332,0.00325,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PRI,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Puerto Rico,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,8.172213331,9.144314633,9.99716508,10.91374898,11.9196212,12.85398225,13.85511951,14.35267524,15.01475872,16.2237594,17.42370487,18.61343629,20.10728701,21.89193141,23.13771528,27.7,28.9,30.4,30.1,30.8,32.4,33.7,33.6,33.5,34.1,34.1,33.8,33.5,31.9,29.3,27.4,27.5,26.9,25.3,24.2,24.0,22.4,19.4,18.3,23.1,23.1,23.4,23.2,21.4,20.9,21.8,22.3,22.8,23.4,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CHL,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Chile,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1.618839522,1.6206,1.6206,1.6206,1.6206,1.812130737,1.8132,1.8132,1.8132,1.8132,2.413323501,2.42254,2.42254,2.42254,2.42254,2.791476691,2.850566985,2.962663152,3.097574124,3.105004896,3.164825139,3.322897917,3.423240732,3.647639342,3.959594849,4.357226557,4.458723168,4.568590169,4.841671821,4.919504856,6.43,7.73,9.24,10.8,11.1,12.5,14.6,18.0,20.1,20.3,21.3,22.2,21.9,20.3,20.7,21.2,20.5,20.8,20.9,20.9,20.1,19.4,18.8,18.9,19.2,19.1,18.5,17.2,15.9,14.3,13.3,12.9,11.3,10.1,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EMU,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Euro area,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,5.023854004362503,5.027126817788079,5.028088584017348,5.0291736820290796,5.0304335107275815,7.162538024832014,7.145650333943536,7.146343760141701,7.147081944630971,7.14762007652531,10.50797851294647,10.486663825854613,10.48376629972289,10.48001547789931,10.475829394617763,15.696415265201459,17.151810374363578,18.842558396130908,20.66651978812341,22.519424590181902,24.351553695126782,26.01936037045293,27.509161187347868,28.92358502270998,30.31080929704015,31.473548597996622,32.808909232586714,34.025692767697954,35.43226489562261,37.08995252925052,39.204758148489766,40.820066504714674,42.40461953625897,43.7180668249506,45.1064109421162,46.84332544204706,48.16207919150543,49.39028150501029,50.421649977295,51.28600134312148,52.47005167661206,52.67283726684763,52.836265179983975,52.3446780379361,51.923078697681184,51.7558309274495,51.977066196098676,50.03166063385891,48.78760887970153,51.47960585541442,50.874095776016915,49.8285604179813,48.70187859961356,47.608634617937724,46.644338546370605,45.95157994614098,45.777936340485134,45.379865401636444,44.24753124732929,42.20360279876149,41.86814628203726,41.89496822799026,41.340550465968064,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HPC,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Heavily indebted poor countries (HIPC),Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,0.1432139412115139,0.13087823835160137,0.1309845519652766,0.13107542081029622,0.1311820302868225,0.16878748025878249,0.16357679665486702,0.16389390258406183,0.16421662144096325,0.16450335918392173,0.20620618516776712,0.20821071150916898,0.2084008360456027,0.21864840562047944,0.22687038474756083,0.2862656574773172,0.2831181908181234,0.2915676938567651,0.2994261736655878,0.3104090798941094,0.3165501212278341,0.32539703750056154,0.32911350011820967,0.3355764409303161,0.3482326487496041,0.36135693715579975,0.3753697292627844,0.388105272121828,0.4011424757432262,0.4186899018497829,0.4427083570005411,0.49562454938048034,0.5312381135967311,0.5905172715044641,0.6628621966291323,0.741209271082032,0.7891705801606378,0.8743860087779787,0.932973746407004,1.0190135611219688,0.9767123993409548,1.0571891073346595,1.086027077717046,1.090597185623619,1.0809373938478126,1.1026225362942343,1.087930648061515,1.0543047298780848,0.9884083960454911,1.0086337891424018,0.9202777810121632,0.9155136245808045,0.8658977983364244,0.7322556418110872,0.7360416313966464,0.6993421985921265,0.63287059134597,0.703530273796961,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NGA,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Nigeria,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,0.045726148,0.0455133,0.0455133,0.0455133,0.0455133,,0.0455133,0.0455133,0.0455133,0.0455133,,0.0455133,0.0455133,0.0455133,0.0455133,,,,,,,0.217305167,0.195895837,0.230052113,0.236741816,0.244038269,0.251304759,0.25834755,0.260681988,0.269559031,0.298,0.295,0.313,0.326,0.342,0.366,0.363,0.346,0.366,0.385,0.438,0.462,0.526,0.648,0.728,0.844,1.13,1.03,0.83,0.915,0.63,0.42,0.237,0.199,0.0986,0.0982,0.0791,0.0696,0.0686,0.0512,0.05,0.0487,0.0435,0.0491,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BWA,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Botswana,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,0.077993386,0.0795632,0.0795632,0.0795632,0.0795632,0.21016682,0.214288,0.214288,0.214288,0.214288,0.388353449,0.366408,0.366408,0.366408,0.366408,0.645666479,0.652380406,0.681563581,0.694612865,0.716284275,0.759446738,0.794914663,0.82951453,0.891755294,0.916964619,0.928775169,0.996469829,1.195629818,1.44417699,1.705115962,2.02,2.43,2.64,3.06,3.46,3.98,4.7,5.45,6.35,7.54,8.1,8.65,8.49,7.4,7.29,7.42,7.04,7.17,7.3,6.9,6.76,7.21,7.61,8.14,7.79,7.28,6.36,6.23,6.2,6.11,5.92,3.91,3.76,3.62,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFG,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Afghanistan,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,0.089301599,0.0855843,0.0855843,0.0855843,0.0855843,0.097227988,0.093408,0.093408,0.093408,0.093408,0.148796072,0.143194,0.143194,0.143194,0.143194,0.176847227,0.178668178,0.1749781,0.195534971,0.194819661,0.206620969,0.284172531,0.27754957,0.291414848,0.292863331,0.294894838,0.306265757,0.319682007,0.327443839,0.32792513,0.301,0.302,0.218,0.194,0.178,0.17,0.163,0.157,0.151,0.146,0.144,0.143,0.155,0.161,,,,,,0.0187,0.0588,0.046,0.295,0.303,0.311,0.325,0.329,0.333,0.348,0.356,0.373,0.364,0.4,0.439,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DOM,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Dominican Republic,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,1.885055075,1.935348815,1.968419502,2.038322082,2.134635148,2.239085742,2.261102402,2.889707025,3.32152655,4.068749255,4.77,5.62,6.44,6.98,7.17,7.39,7.7,8.62,9.29,9.79,10.4,11.0,10.3,10.1,9.91,9.72,9.6,9.59,10.3,9.96,10.3,11.1,11.2,11.5,11.9,12.5,12.7,12.5,11.9,11.1,10.5,10.4,10.2,10.1,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAP,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,East Asia & Pacific (excluding high income),Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,0.2238359110844086,0.23222767957171456,0.24596941631475627,0.25956271480288745,0.2763456895645129,0.3014519736271728,0.31764103182465264,0.3278422933731467,0.37846249776000235,0.40860750828750236,0.4455615402300124,0.4886402985569658,0.5229649353837643,0.5867230110634339,0.6590183537939783,0.7581582144679493,0.8916717945370635,1.1161416193520732,1.5257882089334536,2.2113059037709974,3.1180073048820973,4.061991899270665,5.026225392581068,6.038466537995927,7.2492287812984815,9.269383885498115,11.247244620165358,13.088052344292464,15.61900102987739,18.534239730380992,20.980853313440107,21.339253359790717,21.446252699589106,20.750154990675252,19.568546153457063,18.545341930265767,17.609771271406796,17.052634947973473,15.829257404957184,14.605801338633265,12.84987954929198,11.542227513423999,11.144269912226356,10.844188126626433,10.622490015603532,10.1,10.0,9.9,9.9,9.2
